,game_id,game_date,away_team,home_team,pregame_odds,total_over_points,total_over_stake_percentage,total_over_wager_percentage,total_over_odds,total_over_decimal_odds,total_over_won,total_under_points,total_under_stake_percentage,total_under_wager_percentage,total_under_odds,total_under_decimal_odds,total_under_won,money_away_odds,money_away_decimal_odds,money_away_stake_percentage,money_away_wager_percentage,money_away_won,money_home_odds,money_home_decimal_odds,money_home_stake_percentage,money_home_wager_percentage,money_home_won,spread_away_points,spread_away_odds,spread_away_decimal_odds,spread_away_stake_percentage,spread_away_wager_percentage,spread_away_won,spread_home_points,spread_home_odds,spread_home_decimal_odds,spread_home_stake_percentage,spread_home_wager_percentage,spread_home_won
0,nfl.g.20231029024,2023-10-29-07:00,Chicago,LA Chargers,"-9.5, O/U 46",46,40.22,95.68,-115.0,1.870,False,46,59.78,4.32,-105.0,1.950,True,375.0,4.750,7.81,9.79,False,-500.0,1.200,92.18,90.21,True,9.5,-110.0,1.910,33.8,43.56,False,-9.5,-110.0,1.910,66.2,56.44,True
0,nfl.g.20231029025,2023-10-29-07:00,Cincinnati,San Francisco,"-4.5, O/U 44",44,56.49,62.83,-110.0,1.910,True,44,43.51,37.17,-110.0,1.910,False,170.0,2.700,34.12,17.76,True,-210.0,1.480,65.88,82.24,False,4.5,-115.0,1.870,36.75,5.43,True,-4.5,-105.0,1.950,63.25,94.57,False
0,nfl.g.20231029026,2023-10-29-07:00,Cleveland,Seattle,"-4.5, O/U 39",39,,,-110.0,1.910,True,39,,,-110.0,1.910,False,170.0,2.700,,,False,-210.0,1.480,,,True,4.5,-115.0,1.870,,,True,-4.5,-105.0,1.950,,,False
0,nfl.g.20231029028,2023-10-29-07:00,Philadelphia,Washington,"-7, O/U 42.5",42.5,58.75,64.95,-110.0,1.910,True,42.5,41.25,35.05,-110.0,1.910,False,-300.0,1.330,97.18,93.05,True,240.0,3.400,2.82,6.95,False,-7,-110.0,1.910,78.61,74.27,,7,-110.0,1.910,21.39,25.73,
0,nfl.g.20231029029,2023-10-29-07:00,Houston,Carolina,"-3, O/U 43",43,77.48,69.28,-110.0,1.910,False,43,22.52,30.72,-110.0,1.910,True,-175.0,1.570,82.06,82.88,False,145.0,2.450,17.95,17.12,True,-3,-115.0,1.870,40.84,48.67,False,3,-105.0,1.950,59.16,51.33,True
0,nfl.g.20231030008,2023-10-30-07:00,Las Vegas,Detroit,"-7, O/U 45.5",45.5,68.23,63.16,-110.0,1.910,False,45.5,31.77,36.84,-110.0,1.910,True,270.0,3.700,11.73,7.64,False,-350.0,1.290,88.27,92.36,True,7,-110.0,1.910,33.32,26.05,False,-7,-110.0,1.910,66.68,73.95,True
0,nfl.g.20231102023,2023-11-02-07:00,Tennessee,Pittsburgh,"-3, O/U 37",37,80.63,67.84,-450.0,1.220,False,37,19.37,32.16,310.0,4.100,True,140.0,2.400,36.78,16.62,False,-165.0,1.600,63.23,83.38,True,3,-110.0,1.910,54.89,50.08,False,-3,-110.0,1.910,45.11,49.92,True
0,nfl.g.20231105001,2023-11-05-07:00,Minnesota,Atlanta,"-3.5, O/U 39",39,87.81,89.69,-110.0,1.910,True,39,12.19,10.31,-110.0,1.910,False,155.0,2.550,53.77,15.08,True,-190.0,1.530,46.22,84.92,False,3.5,-105.0,1.950,56.06,59.24,True,-3.5,-115.0,1.870,43.94,40.76,False
0,nfl.g.20231105004,2023-11-05-07:00,Buffalo,Cincinnati,"-1.5, O/U 50.5",50.5,77.81,65.03,-115.0,1.870,False,50.5,22.19,34.97,-105.0,1.950,True,105.0,2.050,14.45,27.56,False,-125.0,1.800,85.55,72.44,True,1.5,-110.0,1.910,55.66,52.49,False,-1.5,-110.0,1.910,44.34,47.51,True
0,nfl.g.20231105005,2023-11-05-07:00,Arizona,Cleveland,"-13, O/U 38",38,58.41,82.32,-110.0,1.910,False,38,41.59,17.68,-110.0,1.910,True,550.0,6.500,,0.47,False,-800.0,1.120,,99.53,True,13,-110.0,1.910,61.5,57.9,False,-13,-110.0,1.910,38.5,42.1,True
0,nfl.g.20231105009,2023-11-05-07:00,LA Rams,Green Bay,"-3.5, O/U 37.5",37.5,59.35,77.72,-110.0,1.910,False,37.5,40.65,22.28,-110.0,1.910,True,155.0,2.550,77.67,36.49,False,-190.0,1.530,22.34,63.51,True,3.5,-110.0,1.910,75.05,78.61,False,-3.5,-110.0,1.910,24.95,21.39,True
0,nfl.g.20231105012,2023-11-05-07:00,Miami,Kansas City,"-1, O/U 51.5",51.5,78.6,71.86,-110.0,1.910,False,51.5,21.4,28.14,-110.0,1.910,True,-105.0,1.950,50.02,35.96,False,-115.0,1.870,49.98,64.04,True,1,-110.0,1.910,61.68,55.68,False,-1,-110.0,1.910,38.32,44.32,True
0,nfl.g.20231105013,2023-11-05-07:00,NY Giants,Las Vegas,"-1.5, O/U 38.5",38.5,60.82,72.23,-115.0,1.870,False,38.5,39.18,27.77,-105.0,1.950,True,-105.0,1.950,23.19,25.22,False,-115.0,1.870,76.82,74.78,True,1.5,-115.0,1.870,61.33,50.55,False,-1.5,-105.0,1.950,38.67,49.45,True
0,nfl.g.20231105017,2023-11-05-07:00,Washington,New England,"-2.5, O/U 40.5",40.5,77.26,76.71,-110.0,1.910,False,40.5,22.74,23.29,-110.0,1.910,True,130.0,2.300,54.5,21.8,True,-155.0,1.650,45.51,78.2,False,2.5,100.0,2.000,63.92,63.72,True,-2.5,-120.0,1.830,36.08,36.28,False
0,nfl.g.20231105018,2023-11-05-07:00,Chicago,New Orleans,"-9, O/U 42",42,75.62,78.42,-110.0,1.910,False,42,24.38,21.58,-110.0,1.910,True,350.0,4.500,3.27,5.96,False,-450.0,1.220,96.72,94.04,True,9,-110.0,1.910,49.93,44.62,True,-9,-110.0,1.910,50.07,55.38,False
0,nfl.g.20231105021,2023-11-05-07:00,Dallas,Philadelphia,"-3, O/U 46.5",37.5,77.23,56.64,-350.0,1.300,True,37.5,22.77,43.36,240.0,3.400,False,145.0,2.450,30.63,24.0,False,-175.0,1.570,69.38,76.0,True,3,100.0,2.000,40.61,64.29,False,-3,-120.0,1.830,59.39,35.71,True
0,nfl.g.20231105029,2023-11-05-07:00,Indianapolis,Carolina,"-1.5, O/U 45",45,,,-110.0,1.910,False,45,,,-110.0,1.910,True,-125.0,1.800,,,True,105.0,2.050,,,False,-1.5,-110.0,1.910,,,True,1.5,-110.0,1.910,,,False
0,nfl.g.20231105033,2023-11-05-07:00,Seattle,Baltimore,"-6, O/U 44.5",44.5,73.26,70.94,-110.0,1.910,False,44.5,26.74,29.06,-110.0,1.910,True,220.0,3.200,44.74,14.22,False,-275.0,1.360,55.25,85.78,True,6,-110.0,1.910,59.73,59.43,False,-6,-110.0,1.910,40.27,40.57,True
0,nfl.g.20231105034,2023-11-05-07:00,Tampa Bay,Houston,"-2.5, O/U 40",40,73.8,76.93,-110.0,1.910,True,40,26.2,23.07,-110.0,1.910,False,125.0,2.250,49.71,29.36,False,-150.0,1.670,50.29,70.64,True,2.5,100.0,2.000,65.49,68.77,True,-2.5,-120.0,1.830,34.51,31.23,False
0,nfl.g.20231106020,2023-11-06-08:00,LA Chargers,NY Jets,"-3, O/U 41",41,76.57,69.82,-110.0,1.910,False,41,23.43,30.18,-110.0,1.910,True,-175.0,1.570,64.31,78.86,True,145.0,2.450,35.69,21.14,False,-3,-120.0,1.830,46.55,41.41,True,3,100.0,2.000,53.45,58.59,False
0,nfl.g.20231109003,2023-11-09-08:00,Carolina,Chicago,"-3.5, O/U 38",38,54.13,66.6,-110.0,1.910,False,38,45.87,33.4,-110.0,1.910,True,150.0,2.500,36.47,12.57,False,-185.0,1.550,63.54,87.43,True,3.5,-115.0,1.870,52.11,45.03,True,-3.5,-105.0,1.950,47.89,54.97,False
0,nfl.g.20231112004,2023-11-12-08:00,Houston,Cincinnati,"-5.5, O/U 45.5",45.5,61.74,71.13,-110.0,1.910,True,45.5,38.26,28.88,-110.0,1.910,False,200.0,3.000,10.29,8.3,True,-250.0,1.400,89.69,91.7,False,5.5,-110.0,1.910,36.49,29.44,True,-5.5,-110.0,1.910,63.51,70.56,False
0,nfl.g.20231112006,2023-11-12-08:00,NY Giants,Dallas,"-17.5, O/U 38.5",38.5,90.97,85.03,-110.0,1.910,True,38.5,9.03,14.97,-110.0,1.910,False,1100.0,12.000,49.21,4.63,False,-2500.0,1.040,50.79,95.37,True,17.5,-110.0,1.910,16.81,19.51,False,-17.5,-110.0,1.910,83.19,80.49,True
0,nfl.g.20231112013,2023-11-12-08:00,NY Jets,Las Vegas,"-1, O/U 35.5",35.5,43.28,61.95,-110.0,1.910,False,35.5,56.72,38.05,-110.0,1.910,True,-115.0,1.870,16.27,53.25,False,-105.0,1.950,83.73,46.75,True,-1,-110.0,1.910,35.77,53.55,False,1,-110.0,1.910,64.23,46.45,True
0,nfl.g.20231112016,2023-11-12-08:00,New Orleans,Minnesota,"-3, O/U 40.5",40.5,85.0,81.03,-110.0,1.910,True,40.5,15.0,18.97,-110.0,1.910,False,-155.0,1.650,56.52,57.59,False,130.0,2.300,43.49,42.41,True,-3,-105.0,1.950,22.29,17.81,False,3,-115.0,1.870,77.71,82.19,True
0,nfl.g.20231112017,2023-11-12-08:00,Indianapolis,New England,"-1.5, O/U 42.5",42.5,50.19,67.76,-110.0,1.910,False,42.5,49.81,32.24,-110.0,1.910,True,-120.0,1.830,53.1,61.31,True,100.0,2.000,46.9,38.69,False,-1.5,-110.0,1.910,45.99,45.24,True,1.5,-110.0,1.910,54.01,54.76,False
0,nfl.g.20231112022,2023-11-12-08:00,Atlanta,Arizona,"-2.5, O/U 43.5",43.5,77.83,72.64,-110.0,1.910,True,43.5,22.17,27.36,-110.0,1.910,False,-140.0,1.720,73.16,78.52,False,115.0,2.150,26.84,21.48,True,-2.5,-105.0,1.950,19.84,20.13,False,2.5,-115.0,1.870,80.16,79.87,True
0,nfl.g.20231112023,2023-11-12-08:00,Green Bay,Pittsburgh,"-3, O/U 38.5",38.5,67.81,72.32,-110.0,1.910,True,38.5,32.19,27.68,-110.0,1.910,False,145.0,2.450,21.43,13.07,False,-175.0,1.570,78.56,86.93,True,3,100.0,2.000,62.63,49.39,False,-3,-120.0,1.830,37.37,50.61,True
0,nfl.g.20231112024,2023-11-12-08:00,Detroit,LA Chargers,"-2.5, O/U 48",48,80.83,78.33,-110.0,1.910,True,48,19.17,21.67,-110.0,1.910,False,-145.0,1.700,48.13,71.56,True,120.0,2.200,51.88,28.44,False,-2.5,-110.0,1.910,18.1,31.09,True,2.5,-110.0,1.910,81.9,68.91,False
0,nfl.g.20231112026,2023-11-12-08:00,Washington,Seattle,"-6, O/U 44",44,45.34,60.02,-110.0,1.910,True,44,54.66,39.98,-110.0,1.910,False,220.0,3.200,20.53,12.71,False,-275.0,1.360,79.47,87.29,True,6,-110.0,1.910,52.29,55.7,True,-6,-110.0,1.910,47.71,44.3,False
0,nfl.g.20231112027,2023-11-12-08:00,Tennessee,Tampa Bay,"-2.5, O/U 39.5",39.5,63.79,78.31,-110.0,1.910,False,39.5,36.21,21.69,-110.0,1.910,True,120.0,2.200,42.97,28.89,False,-145.0,1.700,57.04,71.11,True,2.5,-105.0,1.950,70.74,64.62,False,-2.5,-115.0,1.870,29.26,35.38,True
0,nfl.g.20231112030,2023-11-12-08:00,San Francisco,Jacksonville,"-3, O/U 44.5",44.5,81.07,81.25,-110.0,1.910,False,44.5,18.93,18.75,-110.0,1.910,True,-175.0,1.570,72.57,75.37,True,145.0,2.450,27.45,24.63,False,-3,-120.0,1.830,48.71,41.64,True,3,100.0,2.000,51.29,58.36,False
0,nfl.g.20231112033,2023-11-12-08:00,Cleveland,Baltimore,"-6, O/U 39",32.5,60.05,70.74,-275.0,1.350,True,32.5,39.95,29.26,210.0,3.100,False,200.0,3.000,12.89,8.15,True,-250.0,1.400,87.11,91.85,False,6,-110.0,1.910,44.92,49.11,True,-6,-110.0,1.910,55.08,50.89,False
0,nfl.g.20231113002,2023-11-13-08:00,Denver,Buffalo,"-7.5, O/U 47.5",47.5,52.66,57.11,-110.0,1.910,False,47.5,47.34,42.89,-110.0,1.910,True,300.0,4.000,14.29,5.88,True,-375.0,1.260,85.7,94.12,False,7.5,-110.0,1.910,36.51,33.95,True,-7.5,-110.0,1.910,63.49,66.05,False
0,nfl.g.20231116033,2023-11-16-08:00,Cincinnati,Baltimore,"-3.5, O/U 46.5",46.5,74.79,71.44,-110.0,1.910,True,46.5,25.21,28.56,-110.0,1.910,False,165.0,2.650,43.86,16.99,False,-200.0,1.500,56.14,83.01,True,3.5,-110.0,1.910,49.98,56.2,False,-3.5,-110.0,1.910,50.02,43.8,True
0,nfl.g.20231119002,2023-11-19-08:00,NY Jets,Buffalo,"-8.5, O/U 39.5",39.5,39.1,51.4,-110.0,1.910,False,39.5,60.9,48.6,-110.0,1.910,True,333.0,4.330,11.43,8.12,False,-450.0,1.220,88.57,91.88,True,8.5,-110.0,1.910,26.85,35.3,False,-8.5,-110.0,1.910,73.15,64.7,True
0,nfl.g.20231119005,2023-11-19-08:00,Pittsburgh,Cleveland,"-2.5, O/U 34",34,70.84,80.77,-110.0,1.910,False,34,29.16,19.23,-110.0,1.910,True,115.0,2.150,33.88,26.91,False,-135.0,1.740,66.11,73.09,True,2.5,-115.0,1.870,71.63,66.05,False,-2.5,-105.0,1.950,28.37,33.95,True
0,nfl.g.20231119007,2023-11-19-08:00,Minnesota,Denver,"-2.5, O/U 43",43,65.28,71.04,-110.0,1.910,False,43,34.72,28.96,-110.0,1.910,True,120.0,2.200,59.02,35.31,False,-145.0,1.700,40.98,64.69,True,2.5,-105.0,1.950,80.91,78.87,True,-2.5,-115.0,1.870,19.09,21.13,False
0,nfl.g.20231119008,2023-11-19-08:00,Chicago,Detroit,"-7.5, O/U 47.5",47.5,68.7,57.3,-115.0,1.870,True,47.5,31.3,42.7,-105.0,1.950,False,310.0,4.100,4.58,8.7,False,-400.0,1.250,95.41,91.3,True,7.5,-105.0,1.950,28.34,19.94,True,-7.5,-115.0,1.870,71.66,80.06,False
0,nfl.g.20231119009,2023-11-19-08:00,LA Chargers,Green Bay,"-3, O/U 44",44,65.18,62.23,-110.0,1.910,False,44,34.82,37.77,-110.0,1.910,True,-160.0,1.620,89.69,70.54,False,135.0,2.350,10.31,29.46,True,-3,-110.0,1.910,85.47,77.31,False,3,-110.0,1.910,14.53,22.69,True
0,nfl.g.20231119014,2023-11-19-08:00,Seattle,LA Rams,"-2.5, O/U 46",46,43.95,41.48,-110.0,1.910,False,46,56.05,58.52,-110.0,1.910,True,115.0,2.150,89.43,45.73,False,-135.0,1.740,10.57,54.27,True,2.5,-115.0,1.870,65.16,65.14,True,-2.5,-105.0,1.950,34.84,34.86,False
0,nfl.g.20231119015,2023-11-19-08:00,Las Vegas,Miami,"-14, O/U 44.5",44.5,52.67,60.85,-110.0,1.910,False,44.5,47.33,39.15,-110.0,1.910,True,650.0,7.500,23.99,4.25,False,-1000.0,1.100,76.02,95.75,True,14,-110.0,1.910,27.87,27.59,True,-14,-110.0,1.910,72.13,72.41,False
0,nfl.g.20231119025,2023-11-19-08:00,Tampa Bay,San Francisco,"-13.5, O/U 42",42,84.44,77.32,-110.0,1.910,False,42,15.56,22.68,-110.0,1.910,True,600.0,7.000,10.0,3.89,False,-900.0,1.110,89.99,96.11,True,13.5,-110.0,1.910,18.08,29.51,True,-13.5,-110.0,1.910,81.92,70.49,False
0,nfl.g.20231119028,2023-11-19-08:00,NY Giants,Washington,"-7.5, O/U 39",39,73.77,70.31,-110.0,1.910,True,39,26.23,29.69,-110.0,1.910,False,290.0,3.900,32.38,4.41,True,-375.0,1.260,67.63,95.59,False,7.5,-110.0,1.910,55.29,39.47,True,-7.5,-110.0,1.910,44.71,60.53,False
0,nfl.g.20231119029,2023-11-19-08:00,Dallas,Carolina,"-11.5, O/U 43.5",43.5,64.36,60.14,-110.0,1.910,False,43.5,35.64,39.86,-110.0,1.910,True,-650.0,1.150,91.16,93.36,True,475.0,5.750,8.82,6.64,False,-11.5,-110.0,1.910,82.75,84.16,True,11.5,-110.0,1.910,17.25,15.84,False
0,nfl.g.20231119030,2023-11-19-08:00,Tennessee,Jacksonville,"-6.5, O/U 40",40,69.1,71.29,-110.0,1.910,True,40,30.9,28.71,-110.0,1.910,False,240.0,3.400,12.88,8.95,False,-300.0,1.330,87.11,91.05,True,6.5,-105.0,1.950,39.54,39.55,False,-6.5,-115.0,1.870,60.46,60.45,True
0,nfl.g.20231119034,2023-11-19-08:00,Arizona,Houston,"-5.5, O/U 48",48,67.37,53.08,-110.0,1.910,False,48,32.63,46.92,-110.0,1.910,True,200.0,3.000,20.8,13.11,False,-250.0,1.400,79.2,86.89,True,5.5,-105.0,1.950,49.19,51.92,True,-5.5,-115.0,1.870,50.81,48.08,False
0,nfl.g.20231120012,2023-11-20-08:00,Philadelphia,Kansas City,"-2.5, O/U 46",46,73.82,73.1,-110.0,1.910,False,46,26.18,26.9,-110.0,1.910,True,120.0,2.200,61.69,25.02,True,-145.0,1.700,38.31,74.98,False,2.5,-105.0,1.950,72.67,62.91,True,-2.5,-115.0,1.870,27.33,37.09,False
0,nfl.g.20231123006,2023-11-23-08:00,Washington,Dallas,"-13, O/U 48",48,43.81,60.37,-105.0,1.950,True,48,56.19,39.63,-115.0,1.870,False,575.0,6.750,6.54,9.24,False,-800.0,1.120,93.46,90.76,True,13,-110.0,1.910,42.09,37.77,False,-13,-110.0,1.910,57.91,62.23,True
0,nfl.g.20231123008,2023-11-23-08:00,Green Bay,Detroit,"-8.5, O/U 47",36.5,69.9,59.69,-450.0,1.220,True,36.5,30.1,40.31,310.0,4.100,False,310.0,4.100,19.74,11.41,True,-400.0,1.250,80.26,88.59,False,8.5,-110.0,1.910,40.99,28.78,True,-8.5,-110.0,1.910,59.01,71.22,False
0,nfl.g.20231123026,2023-11-23-08:00,San Francisco,Seattle,"-7, O/U 43",33.5,62.52,64.9,-450.0,1.220,True,33.5,37.48,35.1,310.0,4.100,False,-350.0,1.300,84.73,88.0,True,260.0,3.600,15.27,12.0,False,-7,-110.0,1.910,76.01,73.31,True,7,-110.0,1.910,23.99,26.69,False
0,nfl.g.20231124020,2023-11-24-08:00,Miami,NY Jets,"-9.5, O/U 40",40,48.0,63.94,-110.0,1.910,True,40,52.0,36.06,-110.0,1.910,False,-500.0,1.200,71.07,92.28,True,375.0,4.750,28.93,7.72,False,-9.5,-110.0,1.910,79.7,80.82,True,9.5,-110.0,1.910,20.3,19.18,False
0,nfl.g.20231126001,2023-11-26-08:00,New Orleans,Atlanta,"-1.5, O/U 41.5",41.5,68.46,68.93,-105.0,1.950,False,41.5,31.54,31.07,-115.0,1.870,True,-130.0,1.770,71.44,44.86,False,110.0,2.100,28.56,55.14,True,-1.5,-115.0,1.870,51.58,47.88,False,1.5,-105.0,1.950,48.42,52.12,True
0,nfl.g.20231126004,2023-11-26-08:00,Pittsburgh,Cincinnati,"-1.5, O/U 36",36,,,-110.0,1.910,False,36,,,-110.0,1.910,True,-135.0,1.750,,,True,115.0,2.150,,,False,-1.5,-115.0,1.870,,,True,1.5,-105.0,1.950,,,False
0,nfl.g.20231126007,2023-11-26-08:00,Cleveland,Denver,"-1.5, O/U 37.5",37.5,58.11,68.74,-110.0,1.910,True,37.5,41.89,31.26,-110.0,1.910,False,110.0,2.100,52.7,29.16,False,-130.0,1.770,47.3,70.84,True,1.5,-105.0,1.950,63.61,70.54,False,-1.5,-115.0,1.870,36.39,29.46,True
0,nfl.g.20231126010,2023-11-26-08:00,Carolina,Tennessee,"-3.5, O/U 36",36,55.98,76.81,-110.0,1.910,False,36,44.02,23.19,-110.0,1.910,True,150.0,2.500,16.72,12.25,False,-185.0,1.550,83.28,87.75,True,3.5,-115.0,1.870,19.94,30.54,False,-3.5,-105.0,1.950,80.06,69.46,True
0,nfl.g.20231126011,2023-11-26-08:00,Tampa Bay,Indianapolis,"-2.5, O/U 44.5",44.5,45.58,34.05,-110.0,1.910,True,44.5,54.42,65.95,-110.0,1.910,False,120.0,2.200,65.25,25.96,False,-145.0,1.700,34.75,74.04,True,2.5,-105.0,1.950,72.66,73.59,False,-2.5,-115.0,1.870,27.34,26.41,True
0,nfl.g.20231126013,2023-11-26-08:00,Kansas City,Las Vegas,"-9, O/U 42.5",37.5,48.29,71.42,-210.0,1.480,True,37.5,51.71,28.58,160.0,2.600,False,-500.0,1.200,95.85,91.94,True,375.0,4.750,4.15,8.06,False,-9,-110.0,1.910,71.18,75.98,True,9,-110.0,1.910,28.82,24.02,False
0,nfl.g.20231126019,2023-11-26-08:00,New England,NY Giants,"-4.5, O/U 36",36,76.84,80.62,-110.0,1.910,False,36,23.16,19.38,-110.0,1.910,True,-225.0,1.450,62.33,77.77,False,180.0,2.800,37.68,22.23,True,-4.5,-110.0,1.910,47.02,36.96,False,4.5,-110.0,1.910,52.98,63.04,True
0,nfl.g.20231126021,2023-11-26-08:00,Buffalo,Philadelphia,"-3, O/U 48.5",48.5,57.24,37.05,-110.0,1.910,True,48.5,42.76,62.95,-110.0,1.910,False,125.0,2.250,17.36,10.62,False,-150.0,1.670,82.64,89.38,True,3,-120.0,1.830,53.39,46.81,,-3,100.0,2.000,46.61,53.19,
0,nfl.g.20231126022,2023-11-26-08:00,LA Rams,Arizona,"-3, O/U 45",45,59.15,40.82,-110.0,1.910,True,45,40.85,59.18,-110.0,1.910,False,-155.0,1.650,76.84,68.93,True,130.0,2.300,23.16,31.07,False,-3,-105.0,1.950,46.22,48.75,True,3,-115.0,1.870,53.78,51.25,False
0,nfl.g.20231126024,2023-11-26-08:00,Baltimore,LA Chargers,"-3, O/U 49",49,74.18,57.59,-105.0,1.950,False,49,25.82,42.41,-115.0,1.870,True,-165.0,1.600,93.31,91.61,True,140.0,2.400,6.69,8.39,False,-3,-115.0,1.870,57.84,61.02,True,3,-105.0,1.950,42.16,38.98,False
0,nfl.g.20231126034,2023-11-26-08:00,Jacksonville,Houston,"-1, O/U 48",48,85.55,45.18,-110.0,1.910,False,48,14.45,54.82,-110.0,1.910,True,-115.0,1.870,60.06,54.08,True,-105.0,1.950,39.94,45.92,False,-1,-110.0,1.910,37.4,36.2,True,1,-110.0,1.910,62.6,63.8,False
0,nfl.g.20231127016,2023-11-27-08:00,Chicago,Minnesota,"-3, O/U 43.5",43.5,55.79,61.15,-105.0,1.950,False,43.5,44.21,38.85,-115.0,1.870,True,135.0,2.350,8.28,10.51,True,-160.0,1.620,91.71,89.49,False,3,-110.0,1.910,41.4,31.09,True,-3,-110.0,1.910,58.6,68.91,False
0,nfl.g.20231130006,2023-11-30-08:00,Seattle,Dallas,"-9.5, O/U 47.5",47.5,60.76,62.82,-110.0,1.910,True,47.5,39.24,37.18,-110.0,1.910,False,340.0,4.400,6.94,5.91,False,-450.0,1.220,93.06,94.09,True,9.5,-110.0,1.910,36.46,26.22,True,-9.5,-110.0,1.910,63.54,73.78,False
0,nfl.g.20231203009,2023-12-03-08:00,Kansas City,Green Bay,"-6, O/U 44",44,85.89,78.74,-110.0,1.910,True,44,14.11,21.26,-110.0,1.910,False,-275.0,1.360,90.79,92.09,False,220.0,3.200,9.21,7.91,True,-6,-110.0,1.900,71.31,65.54,False,6,-115.0,1.870,28.69,34.46,True
0,nfl.g.20231203010,2023-12-03-08:00,Indianapolis,Tennessee,"-1.5, O/U 42",42,43.22,55.77,-110.0,1.910,True,42,56.78,44.23,-110.0,1.910,False,-125.0,1.800,72.31,63.09,True,105.0,2.050,27.7,36.91,False,-1.5,-110.0,1.910,15.54,17.48,True,1.5,-110.0,1.910,84.46,82.52,False
0,nfl.g.20231203014,2023-12-03-08:00,Cleveland,LA Rams,"-3.5, O/U 39.5",39.5,81.32,78.45,-110.0,1.910,True,39.5,18.68,21.55,-110.0,1.910,False,155.0,2.550,40.2,16.15,False,-190.0,1.530,59.8,83.85,True,3.5,-110.0,1.910,50.19,79.48,False,-3.5,-110.0,1.910,49.81,20.52,True
0,nfl.g.20231203017,2023-12-03-08:00,LA Chargers,New England,"-4.5, O/U 38.5",38.5,21.63,60.6,-110.0,1.910,False,38.5,78.37,39.4,-110.0,1.910,True,-225.0,1.450,90.69,83.06,True,180.0,2.800,9.31,16.94,False,-4.5,-110.0,1.910,74.51,69.3,True,4.5,-110.0,1.910,25.49,30.7,False
0,nfl.g.20231203018,2023-12-03-08:00,Detroit,New Orleans,"-3.5, O/U 48",48,88.19,71.96,-110.0,1.910,True,48,11.81,28.04,-110.0,1.910,False,-210.0,1.480,81.94,85.85,True,170.0,2.700,18.06,14.15,False,-3.5,-115.0,1.870,47.08,65.36,True,3.5,-105.0,1.950,52.92,34.64,False
0,nfl.g.20231203020,2023-12-03-08:00,Atlanta,NY Jets,"-2.5, O/U 33",33,43.51,86.85,-110.0,1.910,False,33,56.49,13.15,-110.0,1.910,True,-135.0,1.740,71.48,80.25,True,115.0,2.150,28.52,19.75,False,-2.5,-105.0,1.950,26.03,56.42,True,2.5,-115.0,1.870,73.97,43.58,False
0,nfl.g.20231203021,2023-12-03-08:00,San Francisco,Philadelphia,"-3, O/U 46.5",46.5,91.94,83.04,-110.0,1.910,True,46.5,8.06,16.96,-110.0,1.910,False,-150.0,1.670,26.28,54.24,True,125.0,2.250,73.71,45.76,False,-3,-105.0,1.950,34.87,35.28,True,3,-115.0,1.870,65.13,64.72,False
0,nfl.g.20231203023,2023-12-03-08:00,Arizona,Pittsburgh,"-6, O/U 41",41,63.89,73.25,-110.0,1.910,False,41,36.11,26.75,-110.0,1.910,True,220.0,3.200,16.7,3.27,True,-275.0,1.360,83.31,96.73,False,6,-110.0,1.910,56.59,60.85,True,-6,-110.0,1.910,43.41,39.15,False
0,nfl.g.20231203027,2023-12-03-08:00,Carolina,Tampa Bay,"-3.5, O/U 37",37,56.55,64.7,-110.0,1.910,True,37,43.45,35.3,-110.0,1.910,False,165.0,2.650,2.89,6.9,False,-200.0,1.500,97.13,93.1,True,3.5,-110.0,1.910,79.04,77.89,True,-3.5,-110.0,1.910,20.96,22.11,False
0,nfl.g.20231203028,2023-12-03-08:00,Miami,Washington,"-9, O/U 49.5",49.5,54.69,56.61,-110.0,1.910,True,49.5,45.31,43.39,-110.0,1.910,False,-450.0,1.220,94.0,94.11,True,350.0,4.500,6.0,5.89,False,-9,-110.0,1.910,54.17,51.86,True,9,-110.0,1.910,45.83,48.14,False
0,nfl.g.20231203034,2023-12-03-08:00,Denver,Houston,"-3, O/U 47",47,60.52,53.47,-110.0,1.910,False,47,39.48,46.53,-110.0,1.910,True,145.0,2.450,79.97,27.66,False,-175.0,1.570,20.02,72.34,True,3,100.0,2.000,63.99,72.73,False,-3,-120.0,1.830,36.01,27.27,True
0,nfl.g.20231204030,2023-12-04-08:00,Cincinnati,Jacksonville,"-10, O/U 41",41,79.94,81.81,-110.0,1.910,True,41,20.06,18.19,-110.0,1.910,False,375.0,4.750,8.97,5.8,True,-500.0,1.200,91.03,94.2,False,10,-110.0,1.910,25.75,23.41,True,-10,-110.0,1.910,74.25,76.59,False
0,nfl.g.20231207023,2023-12-07-08:00,New England,Pittsburgh,"-5.5, O/U 31",22.5,43.86,74.23,-450.0,1.220,True,22.5,56.14,25.77,310.0,4.100,False,200.0,3.000,26.25,10.2,True,-250.0,1.400,73.75,89.8,False,5.5,-110.0,1.910,59.83,45.75,True,-5.5,-110.0,1.910,40.17,54.25,False
0,nfl.g.20231210001,2023-12-10-08:00,Tampa Bay,Atlanta,"-1.5, O/U 41.5",41.5,89.39,80.57,-110.0,1.910,True,41.5,10.61,19.43,-110.0,1.910,False,105.0,2.050,27.52,14.91,True,-125.0,1.800,72.48,85.09,False,1.5,-110.0,1.910,72.7,53.93,True,-1.5,-110.0,1.910,27.3,46.07,False
